statename,rank,countryid,val2015,val2016,val2017,val2018
Alabama,0,World,21900.49,22133.6,23628.66,26220.73
Alabama,0,Top 25,19759.67,20161.65,21539.31,23803.01
Alabama,1,Mexico,2878.11,3177.14,3598.9,4200.95
Alabama,2,"Korea, South",4687.39,4527.06,3886.54,4055.44
Alabama,3,Germany,4109.56,3869.28,3853.48,3442.08
Alabama,4,Canada,2043.63,2075.59,2622.49,3120.41
Alabama,5,China,2183.15,1871.99,2244.9,2809.76
Alabama,6,France,166.08,231.6,632.25,866.38
Alabama,7,Japan,1015.32,824.9,804.42,829.27
Alabama,8,United Kingdom,243.08,319.29,428.31,718.94
Alabama,9,Iraq,217.07,534.68,719.49,682.51
Alabama,10,Vietnam,256.46,301.55,370.82,386.33
Alabama,11,Italy,167.1,188.78,203.26,296.15
Alabama,12,Brazil,173.89,197.03,273.88,269.37
Alabama,13,India,141.16,149.83,284.6,248.42
Alabama,14,Taiwan,188.73,136.99,174.85,221.81
Alabama,15,Russia,174.99,336.17,41.84,195.16
Alabama,16,Indonesia,91.68,160.22,183.76,180.28
Alabama,17,Honduras,170.29,104.07,149.45,162.3
Alabama,18,Czech Republic,239.78,222.94,173.82,161.54
Alabama,19,Colombia,176.04,264.59,119.16,152.96
Alabama,20,Spain,115.38,96.42,134.96,148.92
Alabama,21,Bangladesh,17.04,121,137.24,135.54
Alabama,22,Australia,135.92,106.45,151.43,135.38
Alabama,23,Netherlands,82.7,82.7,84.99,132.79
Alabama,24,Argentina,8.38,186.87,168.24,127.91
Alabama,25,Switzerland,76.75,74.49,96.23,122.43
Alaska,0,World,2493.66,2091.06,1731.74,1894.34
Alaska,0,Top 25,2454.81,2067.56,1690.3,1867.35
Alaska,1,"Korea, South",328.63,317.88,463.44,553.37
Alaska,2,Canada,611.82,477.53,455.77,517.52
Alaska,3,China,662.59,454.91,374.79,310.86
Alaska,4,Thailand,17.01,312.68,61.85,119.11
Alaska,5,Japan,528.41,80.81,65.63,97.89
Alaska,6,Malaysia,9.92,67.99,44.6,44.65
Alaska,7,Germany,15.89,13.16,13.72,33.83
Alaska,8,Taiwan,68.5,30.94,28.56,29.71
Alaska,9,Philippines,13.04,15.65,16.59,27.81
Alaska,10,Mexico,32.8,27.94,19.97,23.15
Alaska,11,United Kingdom,30.07,22.42,18.27,14.23
Alaska,12,Italy,11.17,6.41,3.93,11.36
Alaska,13,Singapore,28.24,65.14,2.79,10.7
Alaska,14,France,14.35,62.91,9.03,10.5
Alaska,15,Russia,46.87,75.9,83,8.83
Alaska,16,India,2.15,5.27,2.94,8.38
Alaska,17,Denmark,5.84,8.14,4.37,7.64
Alaska,18,Finland,5.08,2.25,3.58,5.43
Alaska,19,Australia,5.07,4.45,1.84,5.43
Alaska,20,Venezuela,0.01,0,0,5.05
Alaska,21,Argentina,2.58,2.3,3.89,4.73
Alaska,22,Austria,2,3.65,1.13,4.4
Alaska,23,Vietnam,1.64,2.84,2.86,4.33
Alaska,24,Norway,4.89,0.93,2.68,4.22
Alaska,25,Netherlands,6.28,5.47,5.08,4.21
Arizona,0,World,19751.72,19647.67,20546.6,22458.02
Arizona,0,Top 25,18918.87,18854.92,19679.36,21660.3
Arizona,1,Mexico,7640.55,7447.94,7915.32,9041.65
Arizona,2,China,2651.04,2555.48,2920.92,3403.03
Arizona,3,Canada,1512.07,1322.12,1450.73,1541.98
Arizona,4,Japan,749.11,675.29,1069.58,1178.4
Arizona,5,Germany,778.47,875.3,814.73,870.96
Arizona,6,Malaysia,750.73,677.81,504.63,728.04
Arizona,7,United Kingdom,670.22,561.26,633.4,608.71
Arizona,8,Taiwan,489.75,468.31,533.84,547.03
Arizona,9,Netherlands,443.2,593.72,289.3,516.45
Arizona,10,Italy,489.26,565.01,500.02,411.62
Arizona,11,Thailand,219.96,245.43,269.67,314.13
Arizona,12,France,437.71,457.12,688.94,314.07
Arizona,13,Peru,16.8,9.86,55.12,298.21
Arizona,14,India,224.4,213.93,238.36,246.61
Arizona,15,Brazil,500.14,874.48,427.99,226.08
Arizona,16,"Korea, South",307.03,193.6,177.01,220.67
Arizona,17,Vietnam,117.77,131.73,172.41,214.38
Arizona,18,Singapore,211.16,200.32,239.82,194.28
Arizona,19,Ireland,82.17,126.9,79.29,156.16
Arizona,20,Czech Republic,210.17,174.7,192.83,124.15
Arizona,21,Israel,77.75,114.16,118.98,117.74
Arizona,22,Philippines,91.37,90.13,88.87,109.42
Arizona,23,Switzerland,71.79,98.14,119.53,98.45
Arizona,24,Spain,85.13,89.55,83.92,96.38
Arizona,25,Australia,91.14,92.62,94.14,81.71
Arkansas,0,World,7911.66,7828.88,9293.93,11523.54
Arkansas,0,Top 25,7458.11,7385.1,8829.76,10955.71
Arkansas,1,China,2576.05,3058.59,3833.35,5167.37
Arkansas,2,France,1682.01,1414.81,1334.1,1318.3
Arkansas,3,Mexico,637.77,597.34,661.27,904.18
Arkansas,4,Canada,799.57,752.73,791.34,898.64
Arkansas,5,Germany,419.98,308.54,251.5,321.15
Arkansas,6,Vietnam,92.24,105.91,180.31,295.9
Arkansas,7,India,236.63,183.06,490.93,251.76
Arkansas,8,Japan,100.84,131.87,203.41,236.41
Arkansas,9,Indonesia,32.35,27.78,96.95,179.96
Arkansas,10,Taiwan,141.75,143.54,151.23,153.22
Arkansas,11,United Kingdom,92.57,58.69,94.34,136.91
Arkansas,12,Italy,117.13,96.78,134.54,132.77
Arkansas,13,Bangladesh,40.62,49.61,47.65,129.19
Arkansas,14,Cambodia,14.59,21.6,58.32,120.68
Arkansas,15,Thailand,38.2,46.92,86.52,106.88
Arkansas,16,Singapore,5.83,13.15,26.59,90.16
Arkansas,17,Malaysia,67.05,60.57,81.39,85.22
Arkansas,18,Israel,35.34,32.12,46.22,68.86
Arkansas,19,"Korea, South",129.36,91.64,39.89,58.76
Arkansas,20,Pakistan,41.4,42.82,44.99,55.33
Arkansas,21,Australia,28.53,17.01,42.7,52.42
Arkansas,22,Netherlands,44.11,46.8,33.39,50.54
Arkansas,23,Brazil,53.45,52.88,56.74,50.07
Arkansas,24,Norway,20.67,16.03,33.16,46.66
Arkansas,25,Jordan,10.05,14.3,8.92,44.37
California,0,World,408337.16,410172.8,440576.22,441166.09
California,0,Top 25,381877.85,383333.06,409125.94,408585.62
California,1,China,143635.67,144023.33,159142.19,161186.71
California,2,Mexico,45086.46,46345.06,46392.71,44053.81
California,3,Japan,38499.11,41327.12,40480.04,33633.15
California,4,Canada,27865.38,27784.25,28690.23,27098.03
California,5,"Korea, South",15393.1,14020.9,15787.73,16639.98
California,6,Malaysia,16816.53,16471.84,16387.54,14801.3
California,7,Taiwan,12526.53,12327.03,13401.31,14487.28
California,8,Vietnam,8833.96,10924.68,12459.45,13581.49
California,9,Germany,12706.73,11204.48,11501.91,12411.64
California,10,Thailand,10046.44,10077.78,10361.17,10300.64
California,11,Saudi Arabia,6160.84,4251.41,5307.65,9071.37
California,12,United Kingdom,4564.58,5502.05,5555.16,5493.46
California,13,Indonesia,4687.63,4678.51,4772.8,4872.29
California,14,Philippines,3305.71,3410.49,4253.56,4714.49
California,15,Singapore,4185.03,4185.71,4691.22,4483.1
California,16,Italy,3666.15,4011.67,4290.67,4379.1
California,17,India,3850.85,3632.63,3948.78,4022.18
California,18,Ecuador,3733.81,3504.69,4050.05,3992.84
California,19,France,3637.49,3870.99,3695.49,3604.64
California,20,Brazil,2120.72,1519.79,2065.74,3480.13
California,21,Colombia,2607.62,2144.16,3037.36,3404.51
California,22,Switzerland,2476.07,2708.03,2860.18,2680.83
California,23,Ireland,2384.05,2152.57,2245.74,2286.17
California,24,Australia,1875.77,1814.74,2220.17,1999.55
California,25,Netherlands,1211.63,1439.16,1527.09,1906.96
Colorado,0,World,13507.25,12223.24,12953.98,13526.21
Colorado,0,Top 25,12852.45,11539.3,12395.35,12898.59
Colorado,1,Canada,3210.54,2764.77,3636.87,3927.88
Colorado,2,China,2426.61,2259.85,2168.21,2007.47
Colorado,3,Mexico,1719.25,1572.81,1571.03,1529.23
Colorado,4,Switzerland,702.01,652.02,724.19,811.73
Colorado,5,Germany,1083.91,699.36,661.68,633.09
Colorado,6,Taiwan,218.15,415.33,416.1,589.5
Colorado,7,"Korea, South",332.98,417.09,409.2,555.37
Colorado,8,Australia,558.21,406,311.35,308.38
Colorado,9,Italy,244.78,224.69,236.74,250.25
Colorado,10,France,300.26,232.9,222.91,244.54
Colorado,11,Denmark,181.6,152.77,262.61,227.5
Colorado,12,India,214.31,209.3,171.64,214.28
Colorado,13,United Kingdom,260.46,215.89,203.06,209
Colorado,14,Malaysia,100.74,160.16,176.77,194.5
Colorado,15,Vietnam,197.13,145.84,166.71,179.94
Colorado,16,Sweden,89.78,117.19,155.89,177.68
Colorado,17,Thailand,79.83,121.89,133.4,145.27
Colorado,18,Japan,153.89,185.75,130.89,144.33
Colorado,19,Austria,168.53,108.96,99.17,118.57
Colorado,20,Spain,146.5,109.54,229.62,91.17
Colorado,21,Philippines,56.32,80.07,86.5,86.86
Colorado,22,Netherlands,198.74,101.12,58.78,75.48
Colorado,23,Slovenia,129.98,110.5,61.42,66.85
Colorado,24,Israel,37.92,47.21,66.09,56.91
Colorado,25,Brazil,40.03,28.29,34.56,52.79
Connecticut,0,World,25977.89,21342.23,18673.75,19874.43
Connecticut,0,Top 25,23740.69,19232.33,16392.14,17973.64
Connecticut,1,Canada,3454.27,2901.88,2874.11,3586.53
Connecticut,2,Mexico,2479.57,2493.21,2507.62,2503.16
Connecticut,3,China,3031.16,2306.65,2235.75,2301.35
Connecticut,4,Germany,1936.53,1446.39,1342.3,1466.1
Connecticut,5,United Kingdom,5550.92,2548.7,1083.84,1176.16
Connecticut,6,France,661.38,641.71,709.55,727.14
Connecticut,7,Ireland,260.02,1152.69,636.09,654.75
Connecticut,8,Italy,538.27,565.9,526.2,619.18
Connecticut,9,Netherlands,482.73,458.73,441.11,601.85
Connecticut,10,Singapore,541.86,489.62,414.27,501.28
Connecticut,11,Switzerland,436.64,399.53,358.18,451.63
Connecticut,12,Japan,945.39,846.13,410.05,422.87
Connecticut,13,Russia,234.25,381.5,489.62,414.43
Connecticut,14,Poland,585.41,541.2,239.37,257.28
Connecticut,15,Belgium,251.42,212.66,124.35,255.73
Connecticut,16,Brazil,246.59,286.55,282.2,254.92
Connecticut,17,Chile,369.22,56.47,132.62,244.22
Connecticut,18,Sweden,183.14,153.78,150.67,231.22
Connecticut,19,India,269.8,245.57,279.42,217.65
Connecticut,20,Taiwan,319.83,233.23,227.48,212.26
Connecticut,21,"Korea, South",250.78,213.19,183.81,205.69
Connecticut,22,Vietnam,174.53,191.8,223.75,184.72
Connecticut,23,Norway,123.11,68.35,150.31,173.96
Connecticut,24,Spain,155.05,150.19,228.67,159.17
Connecticut,25,Israel,258.83,246.72,140.83,150.41
Delaware,0,World,9246.1,7555.15,7669.38,8890.05
Delaware,0,Top 25,6937.08,6133.05,6528.78,7902.92
Delaware,1,Canada,780.07,436.06,867.74,1338.74
Delaware,2,United Kingdom,979.6,1326.65,758.33,808.93
Delaware,3,France,1106.14,788.9,806.1,589.69
Delaware,4,Iraq,18.06,136.1,472.98,541.07
Delaware,5,Switzerland,164.9,129.89,283.08,536.24
Delaware,6,Colombia,970.94,796.94,516.71,472.48
Delaware,7,China,382.4,381.67,410.05,452.12
Delaware,8,Russia,188.29,163.9,122.87,379.69
Delaware,9,Mexico,554.69,263.89,182.66,316.78
Delaware,10,Kazakhstan,0.39,0,35.25,294.25
Delaware,11,Nigeria,82.41,111.67,262.42,265.22
Delaware,12,Germany,341.03,242.44,412.09,217.02
Delaware,13,Costa Rica,235.21,277.76,234.47,214.72
Delaware,14,Netherlands,146.88,148.29,156.73,172.69
Delaware,15,Algeria,48.19,20.25,2.7,172.68
Delaware,16,Chile,180.07,193.74,139.87,171.67
Delaware,17,Sweden,242.92,179.69,146.03,146.95
Delaware,18,Saudi Arabia,19.43,8.93,39.42,143.57
Delaware,19,Austria,68.38,30.97,98.22,140.21
Delaware,20,Spain,96.1,124.5,184.42,110.37
Delaware,21,Japan,100.35,98.27,86.5,98.03
Delaware,22,Norway,20.13,30.42,86.68,95.06
Delaware,23,Italy,82.18,111.99,78.81,84.67
Delaware,24,Taiwan,84.82,93.09,75.28,70.77
Delaware,25,India,43.48,37.04,69.37,69.31
District of Columbia,0,World,913.06,486.78,480.52,762.24
District of Columbia,0,Top 25,801.26,444.8,419.37,717.51
District of Columbia,1,China,27.32,28.1,44.71,221.48
District of Columbia,2,Canada,54.97,68.2,92.68,85.36
District of Columbia,3,Germany,59.37,35.43,39.56,72.45
District of Columbia,4,United Kingdom,125.32,27.97,25.01,67.95
District of Columbia,5,France,47.2,35.57,29.05,47.15
District of Columbia,6,Japan,163.62,32.81,40.28,31.66
District of Columbia,7,Norway,2.36,2.42,12.06,31.35
District of Columbia,8,Argentina,22.25,17.23,27.03,27.72
District of Columbia,9,Italy,33.27,21.23,20.86,15.66
District of Columbia,10,"Korea, South",14.99,12.35,2.89,14.28
District of Columbia,11,Australia,13.91,14.9,10.77,12.33
District of Columbia,12,Netherlands,25.9,15.74,2.46,11.67
District of Columbia,13,Israel,1.04,1.76,4.84,11.62
District of Columbia,14,Taiwan,1.86,1.46,5.31,10.66
District of Columbia,15,Denmark,2.51,3.69,10.29,10.07
District of Columbia,16,Switzerland,5.34,17.49,7.41,7.58
District of Columbia,17,India,140.17,80.74,5.11,5.68
District of Columbia,18,Ireland,10.42,5.29,5.19,4.81
District of Columbia,19,Spain,9.17,6.35,3.2,4.76
District of Columbia,20,Kuwait,24.22,0,0.2,4.38
District of Columbia,21,Vietnam,3.16,3.1,1.58,4.11
District of Columbia,22,Mexico,7.05,9.1,22.8,3.98
District of Columbia,23,Estonia,0.02,0.04,0.29,3.82
District of Columbia,24,Brazil,3.77,2.31,2.63,3.59
District of Columbia,25,Czech Republic,2.04,1.51,3.15,3.41
Florida,0,World,73483.48,73624.15,75360.19,80612.9
Florida,0,Top 25,59779.78,61240.17,63077.29,67301.23
Florida,1,China,11855.32,11906.23,12594.42,14152.87
Florida,2,Mexico,5563.99,5780.63,6683.71,7538.67
Florida,3,Canada,4238,4292.6,4394.87,4834.64
Florida,4,Germany,3991.68,4254.25,3627.23,4314.07
Florida,5,Brazil,3055.92,3274.66,3469.88,4213.02
Florida,6,France,3519.39,3268.59,3517.84,3120.16
Florida,7,Chile,2097.39,1997.12,2619.8,2823.62
Florida,8,Colombia,2311.94,2601.92,2368.36,2301.74
Florida,9,Japan,3276.29,3553.43,2791.17,2211.42
Florida,10,Vietnam,2530.01,2502.72,2775.56,2151.72
Florida,11,Italy,1925.77,1952.66,1890.72,2133.62
Florida,12,United Kingdom,2096.67,1911.82,1997.42,2088.85
Florida,13,India,1144.1,1401.17,1182.91,1710.94
Florida,14,Spain,999.15,914.88,1122.08,1409.07
Florida,15,Malaysia,355.22,583.86,1080.65,1311.56
Florida,16,Taiwan,1026.73,975.21,1045.62,1276.5
Florida,17,Dominican Republic,1149.67,1157.79,1243.46,1260.02
Florida,18,Guatemala,708.4,836.06,1171.16,1232.46
Florida,19,Switzerland,1251.26,1173.19,1106.46,1162.98
Florida,20,Honduras,966.94,1084.54,1045.9,1128.58
Florida,21,"Korea, South",1909.14,1875.49,1545.93,1107.94
Florida,22,Peru,1127.94,1530.52,1087.43,1072.46
Florida,23,Costa Rica,697.47,800.08,999.75,957.11
Florida,24,Thailand,757.65,701.16,853.57,934.41
Florida,25,Ecuador,1223.76,909.59,861.4,852.8
Georgia,0,World,88697.4,86209.97,91390.54,98781.81
Georgia,0,Top 25,80325.94,77722.34,82579.56,89251.96
Georgia,1,China,19792.2,18504.32,22217.91,23686.57
Georgia,2,Germany,16391.83,13772.35,12402.9,9827.67
Georgia,3,Mexico,6281.09,6469.97,6857.78,6945.99
Georgia,4,Japan,4635.85,5074.11,4949.76,6107.39
Georgia,5,"Korea, South",7347.8,6297.96,6259.64,5962.93
Georgia,6,United Kingdom,3558.4,3713.06,3963.11,5098.35
Georgia,7,Canada,4212.19,4006.16,4235.32,4576.1
Georgia,8,Singapore,653.28,563.63,571.86,3556.08
Georgia,9,India,2103.18,2119.49,2128.13,2344.5
Georgia,10,Italy,1572.05,1715.79,1832.56,2289.13
Georgia,11,Taiwan,1446.4,1617.86,1779.8,2257.64
Georgia,12,France,1859.44,2033.4,2439.21,2249.74
Georgia,13,Thailand,1369.47,1593.88,1877.29,2001.59
Georgia,14,Vietnam,1352.53,1211.62,1498.88,1511.21
Georgia,15,Malaysia,832.87,1269.87,1221.36,1477.43
Georgia,16,Chile,924.33,1227.48,1392.67,1472.09
Georgia,17,Indonesia,1037.09,1007.62,1396.62,1347.84
Georgia,18,Ireland,775.56,1067.8,1044.87,1059.77
Georgia,19,Austria,718.46,875.56,800.76,1035.25
Georgia,20,Netherlands,816.27,780.24,835.83,999.43
Georgia,21,Brazil,698.25,632.21,745.16,807.14
Georgia,22,Sweden,426.27,517.78,595.37,698.44
Georgia,23,Finland,160.49,118.47,525.46,666.8
Georgia,24,Belgium,848.28,1045.91,567.14,650.2
Georgia,25,Hungary,512.37,485.81,440.17,622.7
Hawaii,0,World,3755.81,2930.45,3809.78,4526
Hawaii,0,Top 25,3461.31,2749.04,3508.63,4337.95
Hawaii,1,Indonesia,816.42,696.8,814.41,1115.01
Hawaii,2,Libya,16.67,143.88,284.25,451.71
Hawaii,3,Japan,310.92,376.89,480.03,450.44
Hawaii,4,Russia,477.03,282.39,275.25,387.74
Hawaii,5,China,278.74,242.57,388.79,386.03
Hawaii,6,Germany,31.88,25.17,29.04,313.16
Hawaii,7,France,387.52,22.53,183.87,174.06
Hawaii,8,"Korea, South",213.79,158.73,68.77,157.81
Hawaii,9,United Arab Emirates,33.73,116.67,279.52,139.9
Hawaii,10,Canada,265.38,229.55,132.69,128.63
Hawaii,11,Vietnam,192.87,83.68,163.24,96.09
Hawaii,12,Taiwan,50.88,50.87,52.72,82.14
Hawaii,13,Thailand,37.84,39,92.73,56.13
Hawaii,14,Nigeria,111.43,10.63,63.54,54.36
Hawaii,15,Italy,38.13,49.4,40.8,52.4
Hawaii,16,Malaysia,19.39,78.81,31.72,40.39
Hawaii,17,Mexico,8.65,11.7,10.36,34.45
Hawaii,18,Gabon,0,0,0,33.7
Hawaii,19,Australia,29.73,40.63,24.45,31
Hawaii,20,Brunei,0,0,0,30.39
Hawaii,21,New Zealand,26.78,25.27,24.18,29.15
Hawaii,22,Ecuador,36.8,2.31,12.19,27.35
Hawaii,23,United Kingdom,31.75,15.08,15.06,22.15
Hawaii,24,Switzerland,16.96,18.83,18.02,22.12
Hawaii,25,Philippines,28.02,27.64,22.99,21.61
Idaho,0,World,5165.63,4493.55,5644.41,6880.54
Idaho,0,Top 25,5006.43,4233.42,5510.37,6762.94
Idaho,1,China,1582.95,1420.48,2425.66,2884.46
Idaho,2,Canada,912.23,998.24,1060.02,1125.15
Idaho,3,Singapore,503.95,407.69,578.1,742.08
Idaho,4,Taiwan,841.81,381.51,432.83,462.41
Idaho,5,Malaysia,42.85,111.38,63.9,358.76
Idaho,6,Japan,431.46,327.4,247.3,302.31
Idaho,7,Mexico,137.57,115.27,183.88,221.75
Idaho,8,Germany,63.54,79.93,87.51,95.76
Idaho,9,Netherlands,27.51,18.35,33.2,85.11
Idaho,10,"Korea, South",178.28,114.07,81.65,73.39
Idaho,11,United Kingdom,27.64,20.47,45.1,67.69
Idaho,12,Greece,42.08,36.55,30.41,41.79
Idaho,13,Chile,12.81,13.55,21.64,35.54
Idaho,14,Israel,31.21,22.93,38.31,34.39
Idaho,15,Italy,25.66,29.66,35.66,33.58
Idaho,16,Cyprus,4.11,22.26,14.78,28.86
Idaho,17,Thailand,15.94,35.05,41.27,27.23
Idaho,18,France,42.93,22.39,16.18,21.36
Idaho,19,India,14.1,11.27,17.81,20.6
Idaho,20,Austria,23.87,5.31,12.71,20.46
Idaho,21,Vietnam,31.98,28.61,23.7,20.32
Idaho,22,Slovenia,0.65,5.78,6.4,18.97
Idaho,23,United Arab Emirates,0.24,0.63,0.66,15.95
Idaho,24,Peru,4.69,1.22,5.84,14.05
Idaho,25,Brazil,6.38,3.42,5.83,10.97
Illinois,0,World,121308.29,121491.99,136098.87,157402.43
Illinois,0,Top 25,114450.78,114115.77,129130.91,150257.96
Illinois,1,China,31242.24,30207.7,31994.18,40883.04
Illinois,2,Canada,29626.74,25314.5,32038.76,38056.12
Illinois,3,Mexico,13233.12,11706.95,12423.59,13153.88
Illinois,4,Japan,7102.64,9817.64,10574.66,10828.75
Illinois,5,Germany,4577.74,4976.66,5570.88,6505.35
Illinois,6,Singapore,833.76,1994.45,3164.45,3833.36
Illinois,7,Vietnam,2690.21,2794.57,4133.52,3804.74
Illinois,8,"Korea, South",4067.91,5818.27,4718.12,3760.69
Illinois,9,Italy,1785.95,2158.79,2468.12,3590.86
Illinois,10,Netherlands,927.86,745.16,845.34,3034.3
Illinois,11,United Kingdom,1903.41,2590.35,2595.08,2892.67
Illinois,12,Taiwan,2223.75,2150.5,2589.9,2526.36
Illinois,13,Ireland,1984.64,1265.74,1856.96,2443.73
Illinois,14,France,1305.21,1705.18,1818.61,2393.5
Illinois,15,Brazil,1781.75,1531.08,1978.14,2225.99
Illinois,16,India,1415.48,1421.42,1627.02,1869.76
Illinois,17,Malaysia,1645.14,1545.39,1586.86,1672.23
Illinois,18,Switzerland,1123.95,1686.42,1769.1,1289.92
Illinois,19,Thailand,1172.07,1086.19,1259.51,1270.05
Illinois,20,Australia,993.97,954.61,996.64,926.2
Illinois,21,Spain,617.54,542.99,675.3,791.57
Illinois,22,Indonesia,823.08,731.01,770.14,783.52
Illinois,23,Sweden,429.15,500.28,560.05,609.02
Illinois,24,Russia,522.41,323.54,532.87,598.2
Illinois,25,Israel,421.05,546.39,583.14,514.14
Indiana,0,World,49110.94,49531.23,54468.94,61751.99
Indiana,0,Top 25,47377.24,47874.11,52609.37,59609.59
Indiana,1,Ireland,5853.96,8398.72,8207.99,9475.41
Indiana,2,China,8327.04,7885.05,8835.77,9249.09
Indiana,3,Canada,7882.79,7276.82,7908.54,8031.1
Indiana,4,Japan,4377.77,3926.79,5471.33,7040.38
Indiana,5,Mexico,5267.94,4487.66,4798.64,4521.14
Indiana,6,Denmark,3305.96,3256.04,2971.17,3927.35
Indiana,7,Germany,2505.48,2529.95,3257.08,3914.33
Indiana,8,France,1573.67,1903.57,1840.92,2682.99
Indiana,9,Switzerland,1189.85,1275.47,1388.18,1610.52
Indiana,10,United Kingdom,971.79,1199.01,1024.46,1308.8
Indiana,11,"Korea, South",335.48,546.9,591.65,876.53
Indiana,12,Taiwan,767.7,681.99,723.44,811.17
Indiana,13,Italy,616.97,561.96,705.35,805
Indiana,14,Vietnam,670.67,673.52,660.17,766.92
Indiana,15,Australia,60.45,141.65,354.31,748.79
Indiana,16,India,405.35,384.74,563.85,672.69
Indiana,17,Thailand,507.01,458.3,455.51,514.59
Indiana,18,Netherlands,403.18,404.97,443.26,451.65
Indiana,19,Indonesia,462.81,412.1,450.76,425.1
Indiana,20,Malaysia,168.46,191.48,286.82,371.27
Indiana,21,Brazil,1041.86,498.73,772.53,362.6
Indiana,22,Philippines,257.16,289.92,315.25,359.07
Indiana,23,Spain,182.9,239.54,307.08,318.39
Indiana,24,Belgium,161.81,160.02,157.16,198
Indiana,25,Poland,79.18,89.2,118.13,166.71
Iowa,0,World,9363.06,8234.32,9166.06,10695.36
Iowa,0,Top 25,8955.41,7833.97,8768,10303.08
Iowa,1,Canada,2749.11,2450.71,2602.52,2728.89
Iowa,2,China,1511.25,1397.92,1677.17,2099.27
Iowa,3,Mexico,1612.08,1152.1,1239.23,1709.27
Iowa,4,Germany,596.62,566.62,664.61,790.17
Iowa,5,Japan,382.4,466.71,562.29,530.49
Iowa,6,Italy,284.75,243.88,265.85,332.51
Iowa,7,India,165.81,204.89,210.13,271.11
Iowa,8,Taiwan,185.09,165.79,227.87,247.18
Iowa,9,United Kingdom,140.64,136.38,133.82,153.13
Iowa,10,France,190.66,148.48,162.34,147.75
Iowa,11,Netherlands,99.6,97.8,106.06,140.6
Iowa,12,"Korea, South",130.88,94.54,119.04,137.26
Iowa,13,Denmark,79.35,56.57,74.84,130.63
Iowa,14,Austria,96.33,52.91,35.81,130.41
Iowa,15,Spain,167.94,75.86,105.16,128.82
Iowa,16,Brazil,119.67,104.09,88.72,108.3
Iowa,17,Poland,72.52,61.85,80.24,91.66
Iowa,18,Vietnam,73.88,69.85,74.7,88.75
Iowa,19,Switzerland,62.62,75.4,83.44,73
Iowa,20,Argentina,34.36,29.33,40.67,60.9
Iowa,21,Thailand,45.62,34.62,42.21,54.06
Iowa,22,Belgium,38.83,36,44,46.7
Iowa,23,Israel,91.42,88.21,57.14,38.73
Iowa,24,Egypt,0.59,3.6,45.24,34.07
Iowa,25,Turkey,23.36,19.85,24.92,29.43
Kansas,0,World,11773.56,11146.67,10789.48,12326.49
Kansas,0,Top 25,10814.37,10393.56,10129.64,11617.32
Kansas,1,China,2625.53,2364.24,2408.98,2856.33
Kansas,2,Canada,1594.67,1628.04,1553.17,1744.98
Kansas,3,Germany,915.09,899.92,834.56,942.3
Kansas,4,Taiwan,1065.59,919.39,871.05,926.24
Kansas,5,Mexico,1019.85,815.97,579.43,713.5
Kansas,6,Japan,426.87,384.78,474.97,609.29
Kansas,7,United Kingdom,542.23,492.35,552.51,507.68
Kansas,8,Vietnam,370.61,456.01,441.56,488.37
Kansas,9,"Korea, South",279.43,256.48,275.25,330.5
Kansas,10,Singapore,157.03,151.14,204.68,301.38
Kansas,11,France,226.95,309.22,286.14,280.06
Kansas,12,Italy,164.08,171.1,209.11,240.29
Kansas,13,Australia,273.96,241.8,193.73,232.04
Kansas,14,Brazil,223.02,248.03,273.06,211.49
Kansas,15,Spain,54.82,128.89,85.87,181.29
Kansas,16,Malaysia,122.34,154.34,136.95,160.58
Kansas,17,Indonesia,165.13,182.6,149.9,159.67
Kansas,18,India,82.71,99.24,97.66,117.67
Kansas,19,Turkey,111.98,107.3,110.98,113.69
Kansas,20,Sweden,97.96,91.07,91,110.44
Kansas,21,Netherlands,61.92,76.77,71.35,96.56
Kansas,22,Czech Republic,46.26,68.81,64.3,86.6
Kansas,23,Poland,47.07,37.2,59.09,80.66
Kansas,24,Austria,68.59,44.97,56.15,63.82
Kansas,25,Philippines,70.7,63.89,48.18,61.88
Kentucky,0,World,38661.44,39995.28,47065.21,54559.33
Kentucky,0,Top 25,36342.58,37718.41,44666.27,51980.58
Kentucky,1,China,6059.23,5891.17,8092.42,8223.92
Kentucky,2,Mexico,6089.3,5195.37,5596.44,6769.55
Kentucky,3,Switzerland,1303.22,1937.37,3388.78,6620.28
Kentucky,4,Japan,4850.89,5129.1,5725.03,5134.09
Kentucky,5,Ireland,477.29,685.18,2678.42,4229.36
Kentucky,6,Canada,3716.29,3468.88,3579.25,4081.41
Kentucky,7,Germany,2015.35,2545,2229.46,2756.57
Kentucky,8,France,2243.33,2373.67,2701.02,2508.92
Kentucky,9,India,1176.64,1913.09,1481.73,1475.31
Kentucky,10,United Kingdom,1160.88,1335.39,1234.54,1306.07
Kentucky,11,Italy,1496.57,1372.71,1026.42,1259.69
Kentucky,12,Belgium,1067.84,1368.92,1244.03,1114.52
Kentucky,13,Netherlands,278.1,352.31,713.29,845.05
Kentucky,14,"Korea, South",820.53,871.42,663.31,692.43
Kentucky,15,Singapore,126.63,154.74,435.21,683.75
Kentucky,16,Philippines,328.76,272.78,667.81,619.86
Kentucky,17,Taiwan,567.4,616.25,562.96,608.08
Kentucky,18,Austria,432.39,450.98,509.81,569.17
Kentucky,19,Vietnam,513.21,460.72,496.57,542.14
Kentucky,20,Thailand,381,257.41,315.52,487.35
